primary_type,district,latitude,longitude,date
ROBBERY,11,41.886416185,-87.742417826,2023-10-08 04:01:00 +0000 UTC
ASSAULT,11,41.885371632,-87.744215909,2021-02-01 06:43:00 +0000 UTC
BATTERY,11,41.881972634,-87.731728591,2005-03-18 22:01:00 +0000 UTC
ASSAULT,11,41.880850198,-87.716205977,2007-06-30 17:35:00 +0000 UTC
THEFT,11,41.87988824,-87.724154275,2001-03-20 09:45:00 +0000 UTC
THEFT,11,41.880775622,-87.72175896,2004-10-27 14:00:00 +0000 UTC
CRIMINAL DAMAGE,11,41.892591259,-87.717448236,2019-11-04 11:00:00 +0000 UTC
NARCOTICS,11,41.879241182,-87.697431606,2006-10-26 07:53:08 +0000 UTC
CRIMINAL DAMAGE,11,41.866233446,-87.720656676,2003-08-13 14:15:00 +0000 UTC
THEFT,12,41.881511673,-87.663338679,2008-08-08 05:45:00 +0000 UTC
THEFT,12,41.901447564,-87.672636844,2015-10-30 10:00:00 +0000 UTC
CRIMINAL DAMAGE,12,41.894762772,-87.693013385,2022-08-27 19:00:00 +0000 UTC
BATTERY,12,41.883191631,-87.706183852,2016-01-15 12:00:00 +0000 UTC
CRIMINAL DAMAGE,12,41.901488241,-87.696843586,2010-02-27 17:00:00 +0000 UTC
ASSAULT,12,41.896238814,-87.663603495,2001-10-05 16:10:27 +0000 UTC
BATTERY,12,41.881306113,-87.677166508,2005-04-06 16:52:00 +0000 UTC
MOTOR VEHICLE THEFT,12,41.882142423,-87.682350455,2007-06-15 09:00:00 +0000 UTC
NARCOTICS,12,41.883017012,-87.684629394,2005-02-24 01:45:00 +0000 UTC
THEFT,14,41.936119145,-87.705084868,2015-03-10 22:00:00 +0000 UTC
MOTOR VEHICLE THEFT,14,41.925000877,-87.702324043,2004-11-06 20:00:00 +0000 UTC
CRIMINAL TRESPASS,14,41.910913704,-87.697161429,2001-01-29 22:30:00 +0000 UTC
THEFT,14,41.905889056,-87.674299261,2010-11-01 13:00:00 +0000 UTC
THEFT,14,41.905975973,-87.665121781,2002-04-12 03:15:00 +0000 UTC
BATTERY,15,41.894177833,-87.760472064,2001-09-25 16:00:00 +0000 UTC
DECEPTIVE PRACTICE,15,41.891958845,-87.76345215,2003-03-06 10:00:00 +0000 UTC
MOTOR VEHICLE THEFT,15,41.890447778,-87.748910711,2022-07-01 23:00:00 +0000 UTC
BATTERY,15,41.880487595,-87.745964635,2009-02-04 15:45:00 +0000 UTC
NARCOTICS,15,41.874959427,-87.746257594,2024-02-13 17:08:00 +0000 UTC
NARCOTICS,15,41.875711959,-87.749606774,2001-10-14 10:00:00 +0000 UTC
CRIMINAL DAMAGE,16,42.005216239,-87.818805501,2003-12-09 02:00:00 +0000 UTC
BATTERY,16,42.002775108,-87.820300507,2003-08-18 22:30:00 +0000 UTC
CRIMINAL TRESPASS,16,41.980963017,-87.845202105,2023-01-17 08:30:00 +0000 UTC
CRIMINAL DAMAGE,16,41.97792181,-87.771270145,2003-06-08 23:30:00 +0000 UTC
THEFT,16,41.956975266,-87.755244517,2020-09-10 05:00:00 +0000 UTC
NARCOTICS,16,41.953631405,-87.762090624,2007-03-13 18:20:00 +0000 UTC
CRIMINAL DAMAGE,16,41.939440253,-87.77026297,2007-11-26 17:00:00 +0000 UTC
BURGLARY,16,41.939600157,-87.757683968,2003-01-07 08:30:00 +0000 UTC
DECEPTIVE PRACTICE,17,41.97321449,-87.713498493,2022-07-01 09:00:00 +0000 UTC
PUBLIC PEACE VIOLATION,17,41.965595608,-87.707251587,2007-06-24 19:15:28 +0000 UTC
ASSAULT,17,41.959117073,-87.728337966,2023-10-21 02:20:00 +0000 UTC
ROBBERY,17,41.966669347,-87.713458985,2001-08-19 06:30:00 +0000 UTC
BATTERY,17,41.96346688,-87.724230189,2018-08-04 03:30:00 +0000 UTC
OTHER OFFENSE,17,41.955603373,-87.718316173,2004-11-21 18:35:00 +0000 UTC
BATTERY,17,41.953953024,-87.702439262,2011-06-29 20:45:00 +0000 UTC
BATTERY,17,41.940857568,-87.728955347,2025-02-06 22:43:00 +0000 UTC
THEFT,17,41.951053885,-87.747250894,2024-08-28 15:00:00 +0000 UTC
OTHER OFFENSE,17,41.939644859,-87.739519189,2007-04-22 16:00:00 +0000 UTC
OTHER OFFENSE,17,41.948313415,-87.718581077,2014-07-03 15:00:00 +0000 UTC
THEFT,18,41.922302418,-87.662004504,2002-06-03 23:00:00 +0000 UTC
CRIMINAL DAMAGE,18,41.916814322,-87.655525634,2001-11-02 08:30:00 +0000 UTC
CRIMINAL TRESPASS,18,41.924271426,-87.666955626,2010-09-23 07:30:00 +0000 UTC
THEFT,18,41.903775756,-87.639324074,2011-09-01 18:20:00 +0000 UTC
THEFT,18,41.896343018,-87.624279065,2008-08-24 14:06:00 +0000 UTC
THEFT,19,41.963070794,-87.655984213,2016-08-26 19:00:00 +0000 UTC
BURGLARY,19,41.932813823,-87.649623089,2001-02-24 01:00:00 +0000 UTC
CRIMINAL DAMAGE,19,41.936778413,-87.648106932,2011-04-13 19:03:00 +0000 UTC
THEFT,19,41.925594899,-87.640653069,2001-12-08 00:30:00 +0000 UTC
SEX OFFENSE,19,41.939787957,-87.662365104,2022-03-15 09:00:00 +0000 UTC
DECEPTIVE PRACTICE,19,41.936574115,-87.640585725,2019-05-07 19:45:00 +0000 UTC
THEFT,19,41.932785227,-87.645753504,2024-04-24 10:09:00 +0000 UTC
CRIMINAL DAMAGE,20,41.989329827,-87.695715451,2007-07-15 01:20:00 +0000 UTC
THEFT,20,41.976417631,-87.653500155,2011-04-20 00:05:00 +0000 UTC
BATTERY,20,41.969046206,-87.658064717,2003-10-29 19:30:00 +0000 UTC
BATTERY,2,41.814563821,-87.604481355,2003-09-22 19:00:00 +0000 UTC
BATTERY,2,41.821651644,-87.601792504,2004-06-23 21:10:00 +0000 UTC
THEFT,2,41.80042095,-87.598197793,2002-07-29 06:10:00 +0000 UTC
WEAPONS VIOLATION,2,41.795898491,-87.601223637,2007-11-04 23:05:00 +0000 UTC
THEFT,22,41.680418426,-87.662437948,2017-11-06 20:44:00 +0000 UTC
MOTOR VEHICLE THEFT,22,41.686316773,-87.642189656,2013-09-16 17:00:00 +0000 UTC
MOTOR VEHICLE THEFT,22,41.68897153,-87.652006202,2004-05-18 22:30:00 +0000 UTC
CRIMINAL DAMAGE,19,41.968654176,-87.659532372,2009-09-23 00:50:00 +0000 UTC
BATTERY,19,41.963137158,-87.652358132,2002-06-25 21:40:00 +0000 UTC
BATTERY,19,41.96491786,-87.650000625,2002-11-10 23:30:00 +0000 UTC
THEFT,24,41.996695073,-87.697168632,2004-04-23 14:30:00 +0000 UTC
BATTERY,24,42.01390341,-87.666624272,2021-10-03 00:40:00 +0000 UTC
BATTERY,24,42.003578836,-87.660815948,2016-04-11 14:00:00 +0000 UTC
THEFT,24,41.998734156,-87.660613118,2023-01-20 12:03:00 +0000 UTC
ASSAULT,25,41.933600497,-87.782129996,2022-10-19 12:00:00 +0000 UTC
BATTERY,25,41.924506001,-87.798938942,2011-08-27 06:45:00 +0000 UTC
ROBBERY,25,41.92388009,-87.772424513,2023-08-14 22:40:00 +0000 UTC
ASSAULT,25,41.922592876,-87.769588023,2007-07-03 20:30:00 +0000 UTC
BATTERY,25,41.935274359,-87.739721444,2016-01-23 15:30:00 +0000 UTC
BATTERY,25,41.932429535,-87.747921238,2011-01-30 18:25:00 +0000 UTC
CRIMINAL DAMAGE,25,41.929582078,-87.74651405,2011-04-21 10:00:00 +0000 UTC
BATTERY,25,41.934458362,-87.736888072,2010-09-03 12:20:00 +0000 UTC
DECEPTIVE PRACTICE,25,41.931657695,-87.737116292,2025-02-01 20:05:00 +0000 UTC
THEFT,25,41.919069513,-87.720360966,2011-09-14 11:23:00 +0000 UTC
PROSTITUTION,25,41.902899152,-87.72630861,2005-01-12 22:50:00 +0000 UTC
NARCOTICS,25,41.909840467,-87.729648463,2002-06-27 22:05:36 +0000 UTC
ROBBERY,25,41.916098817,-87.721634934,2004-05-31 03:00:00 +0000 UTC
BATTERY,1,41.885728999,-87.625725853,2016-06-29 04:00:00 +0000 UTC
ASSAULT,1,41.884486217,-87.628908795,2003-09-16 12:00:00 +0000 UTC
THEFT,1,41.882470918,-87.627847625,2010-02-20 18:52:00 +0000 UTC
ASSAULT,1,41.878567628,-87.627688599,2006-06-26 18:00:00 +0000 UTC
CRIMINAL TRESPASS,1,41.85014407,-87.627021086,2006-08-06 15:03:01 +0000 UTC
ASSAULT,2,41.830093485,-87.619312348,2008-04-14 07:47:43 +0000 UTC
MOTOR VEHICLE THEFT,2,41.836069707,-87.613033345,2024-08-17 23:00:00 +0000 UTC
DECEPTIVE PRACTICE,2,41.831014114,-87.617317037,2013-11-23 09:00:00 +0000 UTC
THEFT,2,41.819719964,-87.621493041,2022-08-01 10:00:00 +0000 UTC
THEFT,2,41.817381437,-87.621427226,2008-11-17 14:00:00 +0000 UTC
DECEPTIVE PRACTICE,2,41.81089989,-87.606595385,2005-12-31 16:00:00 +0000 UTC
OFFENSE INVOLVING CHILDREN,2,41.807579953,-87.615424963,2004-12-22 10:30:00 +0000 UTC
THEFT,2,41.795991039,-87.630542489,2010-04-06 18:05:00 +0000 UTC
MOTOR VEHICLE THEFT,2,41.7866781,-87.622258352,2015-05-11 19:00:00 +0000 UTC
MOTOR VEHICLE THEFT,2,41.801596843,-87.61577049,2023-11-17 23:00:00 +0000 UTC
THEFT,3,41.783872708,-87.616400807,2006-10-05 13:30:00 +0000 UTC
OFFENSE INVOLVING CHILDREN,3,41.767361194,-87.613032659,2001-11-13 15:00:00 +0000 UTC
OTHER OFFENSE,3,41.76651363,-87.620138743,2020-01-16 01:15:00 +0000 UTC
ROBBERY,3,41.759446645,-87.613909192,2012-09-19 06:02:00 +0000 UTC
ASSAULT,3,41.761010056,-87.624814287,2024-07-13 12:00:00 +0000 UTC
MOTOR VEHICLE THEFT,3,41.764239357,-87.585723173,2018-10-07 00:01:00 +0000 UTC
OTHER OFFENSE,3,41.766988136,-87.575101271,2020-07-07 09:00:00 +0000 UTC
CRIMINAL DAMAGE,3,41.767212677,-87.584229729,2001-07-15 21:30:00 +0000 UTC
BATTERY,3,41.761947074,-87.578048908,2005-04-05 08:30:00 +0000 UTC
THEFT,4,41.758536614,-87.586130225,2013-11-05 07:30:00 +0000 UTC
THEFT,4,41.751427982,-87.591497227,2005-05-04 17:30:00 +0000 UTC
MOTOR VEHICLE THEFT,4,41.756714109,-87.586085395,2022-11-23 20:57:00 +0000 UTC
THEFT,4,41.734619295,-87.585597809,2022-05-18 12:30:00 +0000 UTC
BURGLARY,4,41.751214876,-87.571098146,2004-07-08 14:00:00 +0000 UTC
THEFT,4,41.745285797,-87.581718057,2013-08-20 20:00:00 +0000 UTC
CRIMINAL DAMAGE,4,41.746115481,-87.570198385,2001-11-30 07:00:00 +0000 UTC
BURGLARY,4,41.734734917,-87.543008595,2005-10-14 02:30:00 +0000 UTC
BATTERY,4,41.718315644,-87.551019008,2003-09-09 23:30:00 +0000 UTC
MOTOR VEHICLE THEFT,4,41.689457796,-87.534076828,2007-12-15 08:00:00 +0000 UTC
OTHER OFFENSE,4,41.657874517,-87.546990019,2001-10-07 16:00:00 +0000 UTC
CRIMINAL TRESPASS,4,41.704026401,-87.565730561,2019-11-30 14:50:00 +0000 UTC
BATTERY,5,41.717598999,-87.597061964,2004-04-07 16:15:00 +0000 UTC
ASSAULT,5,41.707095328,-87.628834415,2017-09-29 18:40:00 +0000 UTC
OTHER OFFENSE,5,41.692569761,-87.624397882,2015-12-08 12:00:00 +0000 UTC
MOTOR VEHICLE THEFT,5,41.668915718,-87.622966514,2011-09-25 01:00:00 +0000 UTC
CRIMINAL DAMAGE,5,41.669647271,-87.638030767,2023-01-17 12:26:00 +0000 UTC
NARCOTICS,5,41.692708976,-87.614558152,2008-04-06 18:32:41 +0000 UTC
THEFT,6,41.756557997,-87.672098255,2002-03-29 21:00:00 +0000 UTC
CRIMINAL DAMAGE,6,41.742084508,-87.666871364,2010-01-06 17:00:00 +0000 UTC
CRIMINAL TRESPASS,6,41.742903164,-87.676071189,2022-06-18 21:40:00 +0000 UTC
NARCOTICS,6,41.750782715,-87.625813624,2010-06-08 00:10:00 +0000 UTC
BATTERY,6,41.740892596,-87.606091859,2023-01-24 18:35:00 +0000 UTC
BATTERY,6,41.72606522,-87.614398951,2001-11-10 23:15:36 +0000 UTC
THEFT,7,41.782584328,-87.632195848,2013-05-19 09:30:00 +0000 UTC
CRIMINAL DAMAGE,7,41.782319404,-87.649709954,2007-10-31 21:40:00 +0000 UTC
OTHER OFFENSE,7,41.790622131,-87.648077946,2002-04-26 00:37:00 +0000 UTC
OTHER OFFENSE,7,41.790531723,-87.654111078,2019-12-19 19:33:00 +0000 UTC
OTHER OFFENSE,7,41.773201693,-87.661607587,2005-06-25 09:00:00 +0000 UTC
NARCOTICS,7,41.764389265,-87.666233717,2006-03-01 12:35:00 +0000 UTC
THEFT,8,41.778817248,-87.705903974,2001-03-27 20:15:00 +0000 UTC
CRIMINAL DAMAGE,8,41.78569991,-87.700894159,2017-05-03 08:00:00 +0000 UTC
DECEPTIVE PRACTICE,8,41.771244308,-87.68586311,2017-08-19 12:40:00 +0000 UTC
THEFT,9,41.846424354,-87.648106707,2003-02-19 07:15:00 +0000 UTC
THEFT,9,41.822757014,-87.660506543,2013-10-18 18:00:00 +0000 UTC
OTHER OFFENSE,9,41.798775026,-87.667142481,2014-01-08 01:00:00 +0000 UTC
THEFT,9,41.809893889,-87.639171916,2011-03-22 16:00:00 +0000 UTC
ASSAULT,10,41.865439678,-87.728814442,2017-09-22 00:30:00 +0000 UTC
NARCOTICS,10,41.86371391,-87.722659484,2014-11-05 18:52:00 +0000 UTC
NARCOTICS,10,41.860115962,-87.733552393,2002-02-26 14:30:00 +0000 UTC
THEFT,10,41.852235771,-87.721318827,2009-06-01 00:00:00 +0000 UTC
BATTERY,10,41.856289414,-87.712694339,2010-09-10 19:00:00 +0000 UTC
ROBBERY,10,41.858593182,-87.707881587,2005-01-25 21:00:00 +0000 UTC
BATTERY,10,41.847600702,-87.707566594,2013-01-01 13:30:00 +0000 UTC
BURGLARY,11,41.901437805,-87.721389186,2016-10-12 07:30:00 +0000 UTC
DECEPTIVE PRACTICE,11,41.899980028,-87.717685792,2006-10-27 10:00:00 +0000 UTC
BURGLARY,11,41.881830664,-87.744042793,2013-02-04 04:30:00 +0000 UTC
THEFT,11,41.880840892,-87.745289398,2008-05-03 16:00:00 +0000 UTC
NARCOTICS,11,41.883784731,-87.735578531,2016-02-04 18:27:00 +0000 UTC
ROBBERY,11,41.877692092,-87.725566804,2003-11-10 00:45:00 +0000 UTC
CRIMINAL DAMAGE,11,41.880745357,-87.724326068,2022-08-13 00:30:00 +0000 UTC
NARCOTICS,11,41.893561412,-87.722856393,2003-01-19 12:55:02 +0000 UTC
CRIM SEXUAL ASSAULT,11,41.882046268,-87.711042363,2003-02-10 07:00:00 +0000 UTC
BURGLARY,11,41.886371773,-87.709630563,2005-01-10 17:20:00 +0000 UTC
OTHER OFFENSE,11,41.886303497,-87.714765311,2002-10-21 11:40:00 +0000 UTC
BATTERY,11,41.873294973,-87.725410191,2023-10-18 08:30:00 +0000 UTC
BATTERY,11,41.875289885,-87.723827091,2006-01-07 21:00:00 +0000 UTC
ARSON,11,41.866125842,-87.728312353,2021-05-13 05:44:00 +0000 UTC
NARCOTICS,11,41.868180939,-87.709271389,2017-08-23 11:00:00 +0000 UTC
THEFT,11,41.866517317,-87.695178701,2006-11-09 07:00:00 +0000 UTC
OTHER OFFENSE,12,41.883491313,-87.653244922,2002-04-25 08:04:08 +0000 UTC
BURGLARY,12,41.901785793,-87.669900398,2013-10-05 17:00:00 +0000 UTC
THEFT,12,41.871648463,-87.665156332,2011-12-11 19:00:00 +0000 UTC
CRIMINAL DAMAGE,12,41.898263902,-87.667350968,2017-10-26 22:24:00 +0000 UTC
BURGLARY,12,41.886716112,-87.653761591,2017-12-15 01:50:00 +0000 UTC
THEFT,12,41.889023706,-87.649087622,2020-09-10 18:46:00 +0000 UTC
ASSAULT,12,41.854025798,-87.681071973,2001-06-25 18:06:28 +0000 UTC
THEFT,12,41.882915386,-87.661230831,2015-04-07 21:00:00 +0000 UTC
OFFENSE INVOLVING CHILDREN,12,41.882055903,-87.655536909,2016-01-08 10:45:00 +0000 UTC
THEFT,12,41.895664029,-87.694697628,2009-05-19 22:15:00 +0000 UTC
NARCOTICS,12,41.890703831,-87.70640419,2007-10-07 14:30:00 +0000 UTC
OTHER OFFENSE,12,41.893200189,-87.675340584,2003-12-12 17:15:00 +0000 UTC
BATTERY,12,41.883298468,-87.673819043,2001-04-07 22:23:18 +0000 UTC
CRIMINAL DAMAGE,14,41.929342385,-87.707363668,2013-11-05 08:15:00 +0000 UTC
BURGLARY,14,41.917462431,-87.699822674,2010-06-21 03:45:00 +0000 UTC
PUBLIC PEACE VIOLATION,14,41.906438061,-87.710210418,2006-09-27 12:00:00 +0000 UTC
BATTERY,14,41.904789822,-87.692942591,2004-08-16 10:30:00 +0000 UTC
ASSAULT,14,41.921107029,-87.694421937,2009-03-10 00:15:00 +0000 UTC
ASSAULT,15,41.900757558,-87.775323108,2020-08-28 18:25:00 +0000 UTC
ASSAULT,15,41.882259032,-87.763674222,2004-10-31 01:16:29 +0000 UTC
CRIMINAL DAMAGE,15,41.876067662,-87.764713268,2012-07-31 21:00:00 +0000 UTC
OTHER OFFENSE,15,41.880956,-87.761563295,2012-12-09 01:00:00 +0000 UTC
ROBBERY,15,41.893648917,-87.756778207,2002-01-25 19:00:35 +0000 UTC
ASSAULT,15,41.901319345,-87.750850275,2005-11-08 13:00:00 +0000 UTC
NARCOTICS,15,41.899347435,-87.753255776,2010-06-02 21:30:00 +0000 UTC
ASSAULT,15,41.893132253,-87.749029481,2017-05-28 16:30:00 +0000 UTC
THEFT,15,41.888658557,-87.748916002,2007-03-20 09:00:00 +0000 UTC
CRIMINAL DAMAGE,15,41.885535091,-87.754776253,2001-02-13 15:24:59 +0000 UTC
OTHER OFFENSE,15,41.879437262,-87.750413773,2016-08-10 22:30:00 +0000 UTC
THEFT,16,41.969099736,-87.802519388,2010-09-18 10:00:00 +0000 UTC
DECEPTIVE PRACTICE,16,41.961036202,-87.767260171,2006-04-21 14:15:00 +0000 UTC
MOTOR VEHICLE THEFT,16,41.940301583,-87.774684431,2024-01-18 20:00:00 +0000 UTC
THEFT,16,41.976290414,-87.905227221,2005-08-07 08:00:00 +0000 UTC
CRIMINAL DAMAGE,17,41.970802139,-87.72061907,2001-09-26 02:00:00 +0000 UTC
CRIMINAL DAMAGE,17,41.972893144,-87.707378704,2014-03-06 07:00:00 +0000 UTC
CRIMINAL TRESPASS,17,41.9682758,-87.724949228,2006-01-30 11:15:00 +0000 UTC
DECEPTIVE PRACTICE,18,41.907056567,-87.634586291,2011-10-24 08:00:00 +0000 UTC
OTHER OFFENSE,18,41.900424796,-87.642467932,2021-07-14 10:30:00 +0000 UTC
THEFT,18,41.90316534,-87.629210442,2008-07-04 21:00:00 +0000 UTC
DECEPTIVE PRACTICE,18,41.90136194,-87.627797666,2011-12-05 18:40:00 +0000 UTC
BATTERY,19,41.948979495,-87.658350064,2025-01-11 02:46:00 +0000 UTC
CRIMINAL DAMAGE,19,41.95158874,-87.665774175,2003-04-24 15:45:00 +0000 UTC
THEFT,19,41.940425077,-87.657763988,2016-08-30 18:00:00 +0000 UTC
THEFT,19,41.93743245,-87.649180491,2002-05-15 17:40:00 +0000 UTC
ASSAULT,20,41.986238797,-87.65391062,2024-02-06 20:18:00 +0000 UTC
DECEPTIVE PRACTICE,20,41.984567255,-87.656642821,2004-06-01 00:01:00 +0000 UTC
CRIMINAL DAMAGE,20,41.989694347,-87.656801867,2010-01-10 07:00:00 +0000 UTC
CRIMINAL DAMAGE,20,41.974104832,-87.651281486,2006-08-13 21:30:00 +0000 UTC
THEFT,20,41.971422174,-87.686572042,2018-07-02 18:00:00 +0000 UTC
CRIMINAL TRESPASS,1,41.841226973,-87.626858599,2002-09-09 19:30:00 +0000 UTC
NARCOTICS,2,41.809627769,-87.598162229,2008-08-24 22:40:00 +0000 UTC
BATTERY,22,41.691524515,-87.703618876,2010-01-01 01:10:00 +0000 UTC
BATTERY,22,41.688668592,-87.670121265,2010-01-02 02:30:00 +0000 UTC
BURGLARY,22,41.725782536,-87.666743141,2006-05-08 13:50:00 +0000 UTC
ROBBERY,22,41.724533065,-87.653026318,2012-07-15 22:40:00 +0000 UTC
CRIMINAL DAMAGE,22,41.722459334,-87.657843189,2007-10-15 16:45:00 +0000 UTC
BATTERY,22,41.706844834,-87.650993527,2014-06-28 10:00:00 +0000 UTC
THEFT,22,41.710102632,-87.640491947,2021-09-09 17:00:00 +0000 UTC
BURGLARY,22,41.685810532,-87.665647563,2011-05-25 15:00:00 +0000 UTC
ASSAULT,19,41.963599382,-87.655342514,2002-10-28 15:25:22 +0000 UTC
NARCOTICS,19,41.961794523,-87.653626209,2006-05-27 20:30:00 +0000 UTC
BATTERY,24,41.997586491,-87.698079463,2024-08-07 22:18:00 +0000 UTC
BURGLARY,24,42.009148264,-87.664355842,2013-06-17 10:05:00 +0000 UTC
CRIMINAL DAMAGE,24,42.010300764,-87.668597349,2006-08-06 07:00:00 +0000 UTC
OTHER OFFENSE,24,42.01041188,-87.661288553,2010-11-10 14:00:00 +0000 UTC
ASSAULT,24,42.017938476,-87.682115453,2002-09-21 01:30:00 +0000 UTC
WEAPONS VIOLATION,24,42.017942201,-87.682288375,2006-07-01 23:50:00 +0000 UTC
THEFT,24,42.001032737,-87.665603433,2014-11-04 21:00:00 +0000 UTC
THEFT,24,41.998734156,-87.660613118,2024-03-28 08:36:00 +0000 UTC
CRIMINAL TRESPASS,24,41.998103671,-87.668264445,2004-08-31 23:40:00 +0000 UTC
THEFT,24,41.995493888,-87.658381154,2008-04-02 15:45:00 +0000 UTC
THEFT,25,41.919520368,-87.760921537,2002-05-29 07:50:00 +0000 UTC
ROBBERY,25,41.931483607,-87.75024149,2009-02-26 15:40:00 +0000 UTC
DECEPTIVE PRACTICE,25,41.910448166,-87.737236553,2007-07-30 19:55:00 +0000 UTC
ASSAULT,25,41.908548682,-87.727706212,2019-09-11 17:50:00 +0000 UTC
BATTERY,25,41.914257779,-87.71912844,2005-06-09 23:15:00 +0000 UTC
CRIMINAL DAMAGE,25,41.90557329,-87.723954245,2012-02-26 17:30:00 +0000 UTC
WEAPONS VIOLATION,25,41.903509764,-87.717806169,2003-12-16 09:15:00 +0000 UTC
THEFT,1,41.883500187,-87.627876698,2015-12-24 16:00:00 +0000 UTC
THEFT,1,41.867234401,-87.641301791,2012-06-06 12:00:00 +0000 UTC
THEFT,1,41.862843364,-87.609216011,2004-07-24 23:00:00 +0000 UTC
CRIMINAL DAMAGE,1,41.858780159,-87.620788371,2005-05-08 19:00:00 +0000 UTC
BATTERY,2,41.823846877,-87.6161238,2003-01-09 20:58:35 +0000 UTC
THEFT,2,41.816071624,-87.611625025,2024-12-03 07:00:00 +0000 UTC
CRIMINAL DAMAGE,2,41.785687563,-87.616541923,2025-03-10 03:00:00 +0000 UTC
NARCOTICS,3,41.78022898,-87.616071091,2003-04-07 00:30:00 +0000 UTC
BATTERY,3,41.784040653,-87.60687678,2004-03-02 07:00:00 +0000 UTC
MOTOR VEHICLE THEFT,3,41.773148139,-87.605075066,2021-05-09 22:00:00 +0000 UTC
BATTERY,3,41.765557778,-87.605564121,2002-07-18 23:45:00 +0000 UTC
MOTOR VEHICLE THEFT,3,41.759804101,-87.612706673,2021-12-13 03:00:00 +0000 UTC
CRIMINAL DAMAGE,3,41.765736122,-87.586317944,2006-11-10 00:48:00 +0000 UTC
THEFT,3,41.766102387,-87.573539169,2020-12-07 10:30:00 +0000 UTC
BATTERY,4,41.73624889,-87.568424642,2006-10-03 09:05:00 +0000 UTC
DECEPTIVE PRACTICE,4,41.740125262,-87.594217847,2012-06-01 09:00:00 +0000 UTC
MOTOR VEHICLE THEFT,4,41.748050753,-87.56945355,2005-02-13 04:56:31 +0000 UTC
WEAPONS VIOLATION,4,41.73370269,-87.553396926,2004-12-06 01:51:31 +0000 UTC
CRIMINAL DAMAGE,4,41.730956462,-87.549887474,2008-02-23 14:36:13 +0000 UTC
BATTERY,4,41.715254625,-87.572515779,2008-03-30 01:00:00 +0000 UTC
BATTERY,4,41.702752315,-87.539767696,2012-07-30 14:45:00 +0000 UTC
CRIMINAL TRESPASS,4,41.68392259,-87.536462686,2009-10-21 14:00:00 +0000 UTC
THEFT,4,41.707232148,-87.560872939,2021-03-29 10:15:00 +0000 UTC
ASSAULT,5,41.705401021,-87.619767173,2017-06-19 16:00:00 +0000 UTC
ASSAULT,5,41.699064239,-87.623290276,2005-07-01 00:50:00 +0000 UTC
BATTERY,5,41.677902065,-87.633929937,2014-03-05 02:30:00 +0000 UTC
BURGLARY,5,41.680812341,-87.628747772,2018-09-19 05:30:00 +0000 UTC
BURGLARY,5,41.682614921,-87.633615323,2011-09-18 11:30:00 +0000 UTC
OTHER OFFENSE,5,41.684199655,-87.625306157,2007-08-25 10:28:09 +0000 UTC
BATTERY,5,41.670279026,-87.622420806,2002-08-28 19:00:00 +0000 UTC
MOTOR VEHICLE THEFT,5,41.673466091,-87.626122921,2023-10-21 23:00:00 +0000 UTC
OTHER OFFENSE,5,41.673390116,-87.62492683,2002-01-30 17:00:00 +0000 UTC
OTHER OFFENSE,5,41.669637236,-87.636826702,2021-08-02 10:00:00 +0000 UTC
ASSAULT,6,41.753479344,-87.668373369,2020-01-22 17:20:00 +0000 UTC
CRIMINAL DAMAGE,6,41.750655397,-87.643233341,2013-04-12 20:00:00 +0000 UTC
ASSAULT,6,41.742900733,-87.643814722,2022-06-17 08:15:00 +0000 UTC
BATTERY,6,41.745985481,-87.601252304,2001-01-21 16:51:53 +0000 UTC
THEFT,6,41.737750767,-87.604855911,2023-03-06 08:00:00 +0000 UTC
BATTERY,6,41.729126787,-87.604641957,2012-10-28 21:38:00 +0000 UTC
BATTERY,6,41.728075661,-87.628836036,2014-05-10 11:30:00 +0000 UTC
ASSAULT,6,41.728945342,-87.630584998,2020-09-20 12:11:00 +0000 UTC
THEFT,7,41.789594294,-87.660831436,2013-12-21 12:00:00 +0000 UTC
NARCOTICS,7,41.786141461,-87.660742853,2013-07-02 12:56:00 +0000 UTC
BATTERY,7,41.783896571,-87.671601105,2013-06-30 01:30:00 +0000 UTC
CRIMINAL TRESPASS,7,41.772972076,-87.644610871,2016-08-26 20:40:00 +0000 UTC
NARCOTICS,7,41.772415276,-87.648792333,2016-04-28 14:05:49 +0000 UTC
BATTERY,7,41.779292747,-87.675615411,2011-01-04 19:55:00 +0000 UTC
BATTERY,7,41.766482624,-87.629797942,2011-11-22 00:30:00 +0000 UTC
THEFT,7,41.768599207,-87.660618203,2003-11-05 15:00:00 +0000 UTC
OTHER OFFENSE,8,41.811934594,-87.745186429,2005-07-20 09:15:00 +0000 UTC
BATTERY,8,41.778756034,-87.716390206,2020-04-26 18:00:00 +0000 UTC
ROBBERY,8,41.754592961,-87.741528537,2011-02-14 17:40:00 +0000 UTC
BATTERY,8,41.771276973,-87.730707491,2006-08-26 15:45:00 +0000 UTC
THEFT,8,41.754592961,-87.741528537,2012-01-08 13:00:00 +0000 UTC
DECEPTIVE PRACTICE,8,41.754592961,-87.741528537,2002-03-18 19:00:00 +0000 UTC
MOTOR VEHICLE THEFT,8,41.74914933,-87.706039034,2015-09-09 08:00:00 +0000 UTC
MOTOR VEHICLE THEFT,9,41.796502121,-87.697538725,2010-07-23 19:00:00 +0000 UTC
CRIMINAL DAMAGE,9,41.839333668,-87.675411965,2012-04-11 10:13:00 +0000 UTC
